2000,.97580618,.99300885,.98437423,.9963389,.59701222,.64591384,.19091976,.27962369,.017050453,-.0071568182,-.23897876,.035191514,.024904834,.00086663041,.48886639,213642.42,0,.29993531,-1.8119812e-09,,.59701222,.0018916565,1.0297995,1.0058001,1.0177999,.21321908,.20972873
2001,.99064791,1.0001818,1.0035087,.9987393,.60478902,.66188091,.18990347,.28215793,.021740977,-.0081073698,-.25353914,.034800179,.024675574,.00081641733,.50625086,216223.03,0,.30390978,.00013333389,,.60478902,.0018277487,1.0204896,1.0053765,1.012933,.2244754,.21011113
2002,1,1,1,.99999994,.60916978,.66213363,.18813466,.28519064,.047601406,.026622325,-.20148352,.033279493,.024228061,.00071599009,.49764249,220529.2,0,.30662721,-.00054166815,,.60916978,.0016725429,.99999994,1,1,.22632995,.21416707
2003,.98216158,1.0084163,.99081761,.9935407,.61236078,.64107698,.18632586,.28876171,.034303803,.016474416,-.140779,.030241074,.022514706,.00076620327,.48779944,229082.47,0,.30414817,-.0055583334,-.00058749958,.61236078,.0018209819,.9951334,.99279547,.99396443,.22979115,.21757254
2004,.98783183,.98940593,.9943307,.97617704,.61503422,.63918555,.19282945,.29041004,.037320875,.021422654,-.17063628,.029172268,.022878949,.00096705777,.48592347,237598.94,0,.30237263,-.0071416674,-.00020416696,.61503422,.001843806,.98845541,.99143511,.98994529,.22820766,.21579711
2005,.99254364,1.0027525,1.0032943,.98773718,.63250989,.63714111,.19201651,.28884551,.039544974,.02162407,-.21532604,.029624531,.024968356,.00071598968,.47823516,247085.77,0,.30177256,-.005433334,-.00011666588,.63250989,.0018301118,.98519337,.99088675,.98804009,.22885738,.21529736
2006,1.0086641,1.024121,1.0045741,.98368466,.65766799,.62845343,.19090205,.28769168,.05104835,.02825441,-.20678365,.028921831,.025315078,.00071599038,.4787783,256809.47,0,.31099176,-.0084833335,.00017916609,.65766799,.0019579292,.99143356,.98616129,.98879743,.22565633,.21278165
2007,1.0310156,1.0455235,1.002387,.99292356,.67997462,.62091142,.18339741,.28679022,.059071425,.036192056,-.18763129,.029633539,.02645913,.00066577632,.49084952,265776.56,.0056856624,.31739059,-.0083916681,.00052500103,.67997462,.0018848907,.98926407,.98698366,.98812389,.22255227,.20882097
2008,1.0479258,1.0578589,1.0163296,1.0060105,.69495964,.66888946,.18266813,.29011703,.060321737,.050987128,-.17730786,.027862612,.023818318,.00071598956,.50648379,269813.19,.0059994664,.32262266,-.0070333318,.00036250148,.69495964,.0021335958,.98922461,.98655784,.9878912,.2274373,.21354826
2009,1.0114164,1.0522705,1.0162781,1.0152736,.70395017,.69960546,.18750168,.29735753,.045257211,.027413856,-.08058656,.028221589,.02288251,.00071598974,.49043193,273110.06,.0083641708,.31636727,-.0085666664,.00085000048,.70905697,.003263162,.99767154,.9878788,.9927752,.24742392,.23556149
2010,1.0314655,1.0544344,1.0426489,1.0081738,.71788239,.7454319,.19158728,.30673647,.045080382,.035230353,-.063812509,.027378397,.021603229,.00011342473,.49830657,276466.16,.0038205772,.31470305,-.008475,.00061249977,.71838266,.0069334633,1.0050108,.98922616,.99711847,.23925301,.23513834
2011,1.0611634,1.062673,1.0675628,1.017303,.72311896,.77218866,.19703479,.31274331,.031745497,.01737988,-.0089115771,.027643619,.021104716,-.0036023895,.51270503,281992.75,.007090115,.31611449,-.0075833341,-.0008458338,.7296015,.013265532,1.006928,.9979195,1.0024238,.23028667,.23224942
2012,1.0763788,1.0679202,1.0874231,1.0360129,.72951227,.79648632,.19785327,.31737733,.03462496,.017284958,.0041932678,.028155198,.020732462,-.0022466197,.52912694,285219.09,.0070881154,.32629657,-.0090999985,-.0010374995,.7385999,.016331702,1.0178455,.99925494,1.0085502,.2260305,.23596419
2000,.98352271,1.0125607,.99545807,.99242216,.48854777,1.0600224,.16618136,.2518751,.028791863,.039587352,.54015213,.065071248,.023957338,.00091684412,.48192665,256773.94,0,.33834073,.00059166487,,.48854777,.0018916565,.97981811,1.005803,.99281055,.21321908,.20972873
2001,.99974054,1.0010453,1.0171446,.99443424,.4823111,1.0645567,.16636679,.25673765,.036414303,.033924598,.36766097,.064827695,.023128511,.00071598991,.49454531,259870.42,0,.33898687,-.0047916663,,.4823111,.0018277487,1.0029391,1.006802,1.0048705,.2244754,.21011113
2002,1,1,1,1,.47824538,1.0338608,.16894549,.26019275,.057415679,.044736058,.36557218,.057529222,.021395229,.00031428033,.49622181,268620,0,.33854568,-1.4762084e-09,,.47824538,.0016725429,1,1,1,.22632995,.21416707
2003,.99836278,.99569517,.99240428,.9955458,.47444242,.98202062,.17425255,.2677367,.053956859,.034138333,.36543888,.053191159,.021554008,.00076620327,.50776243,276609.88,0,.33484787,1.2715656e-10,.00034583377,.47444242,.0018209819,.98830187,.99494249,.99162221,.22979115,.21757254
2004,1.0173997,1.0085657,.99704105,.99911577,.47825536,.95660305,.17738469,.2732259,.049992077,.032367539,.28844377,.048604745,.020897618,.00051513436,.49781322,286305.38,0,.33328566,-9.5566111e-10,.00022916637,.47825536,.001843806,.97610468,.99262309,.98436391,.22820766,.21579711
2005,1.0192238,1.0240718,.99461812,1.0020586,.49250051,.93719381,.18680541,.27690864,.040089101,.020126844,.34170625,.043946523,.020535249,.00061556225,.50197899,297711.84,0,.33440208,-6.6558520e-10,.000016667453,.49250051,.0018301118,.97513932,.99624461,.98569196,.22885738,.21529736
2006,1.0295054,1.024261,1.0010167,1.0005113,.51332319,.90542382,.1869271,.27723527,.039239056,.019151321,.30299515,.041399918,.021225723,.00076620409,.50225896,309691.44,0,.34101495,-.0015416665,-.00058750057,.51332319,.0019579292,.98789138,.99773377,.99281257,.22565633,.21278165
2007,1.0455903,1.0454465,1.0097424,.99127543,.53981751,.87836277,.18998766,.2774047,.040180881,.019786865,.30224866,.040841274,.022727583,.00081641751,.50339371,321172.66,.00011614312,.34841526,-.0047000013,-.00069999899,.53981751,.0018848907,.99534363,.99480289,.99507326,.22255227,.20882097
2008,1.0568058,1.0518178,1.0418133,.99083871,.55804813,.9423812,.18668976,.28247744,.0090402467,-.013897511,.41994283,.040843427,.022520166,.00091684441,.51509452,327756.53,.00078909297,.35595763,-.0053999983,-.0031958318,.55804813,.0021335958,1.0031383,1.0065931,1.0048656,.2274373,.21354826
2009,1.0207175,1.0372634,1.0213687,1.0009272,.56404865,.97698087,.19279757,.29370511,.027628098,-.0065227598,.55323911,.037870958,.020400291,.00011342509,.49092022,333754.44,.0014058754,.35572213,-.018649999,-.0057083326,.568174,.003263162,.99677348,1.0038248,1.0002992,.24742392,.23556149
2010,1.0463244,1.0439458,1.0502945,1.0157092,.56706244,1.0009533,.19816406,.30485716,.022071226,.020141758,.53256536,.036676645,.020196635,.00071598933,.50960469,339990.19,.0024747544,.35868719,-.018008333,-.0047708335,.56977242,.0069334633,.99811149,1.0115554,1.0048335,.23925301,.23513834
2011,1.0593448,1.0394608,1.0584159,1.0157874,.575041,1.0376472,.20329016,.31364682,.0087872557,-.011813881,.50965792,.036556762,.02031769,.00071598991,.52537888,348573,.0052610412,.36459813,-.014625001,-.006954167,.57843864,.013265532,1.0208699,1.0185305,1.0197002,.23028667,.23224942
2012,1.0639566,1.0358511,1.0667713,1.0194895,.58992708,1.0617929,.20619531,.32109061,.011738364,-.021427397,.50598663,.036996935,.020652568,.00071598979,.54226828,353286.03,.0069663879,.37745976,-.0097916657,-.007270833,.59378433,.016331702,1.0381521,1.0203748,1.0292635,.2260305,.23596419
2000,1.0029342,1.0101541,1.006717,1.0111743,.84213215,.60359842,.13171037,.30667305,.0030859516,-.017369008,.032800727,.032093894,.039093412,-.00063978106,.46369603,2041509.8,0,.23124161,.0095999986,,.84213215,.0018916565,1.0341495,1.0133902,1.0237699,.21321908,.20972873
2001,1.0170165,1.0104502,1.0265932,1.0058712,.84403443,.60149932,.14237601,.31023353,.020167109,-5.8062697e-06,.088717379,.031436112,.038487904,-.00058956677,.45295191,2066731.5,0,.23450696,.004658334,,.84403443,.0018277487,1.0154326,1.008479,1.0119557,.2244754,.21011113
2002,1,1,1,1,.83812994,.60749602,.14479008,.31194758,.04497702,.020011725,.050832003,.029636057,.035188876,-.00023807056,.44100928,2132200,0,.2360858,.0089833317,,.83812994,.0016725429,.99999994,1,1,.22632995,.21416707
2003,.98197287,.98947078,.99316972,1.0005338,.82698286,.63276273,.14971747,.31497973,.038478702,.018530136,.064881086,.029626086,.033269841,.00036449352,.43512258,2186924,0,.23673216,.0014083334,-.000070832888,.82698286,.0018209819,.99064165,.99035668,.99049914,.22979115,.21757254
2004,.97385889,.98727006,.97817606,.98821664,.80573219,.64494264,.14556046,.31226945,.049129821,.045403283,.1039528,.028000051,.03000048,.00041470691,.4218148,2254638.8,0,.23785582,.0021333324,-.00020416696,.80573219,.001843806,.97786939,.98712146,.98249543,.22820766,.21579711
2005,.95691669,1.0023525,.96731687,.98123175,.78228319,.65598392,.14164014,.30689001,.049897846,.048435196,.20130183,.02719667,.027734108,.00051513483,.41699699,2324549.3,0,.24068758,.0021416659,-.00045833254,.78228319,.0018301118,.95868593,.98496634,.97182614,.22885738,.21529736
2006,.96366316,1.0251958,.96013206,.97546291,.75747198,.65549302,.13751787,.29835048,.054161541,.060279027,.26934007,.027545132,.027248718,.00051513553,.42106903,2401150.3,0,.25009665,.00037500024,-.00059583393,.75747198,.0019579292,.93393725,.9813295,.95763338,.22565633,.21278165
2007,.9830541,1.0493356,.9451915,.96841305,.73382467,.64109808,.13479055,.29028544,.068807714,.073232979,.260497,.027732773,.026914233,.00026406662,.43001786,2470362.5,.00059643993,.2569021,-.0014416678,-.00060833228,.73382467,.0018848907,.91480082,.98269141,.94874609,.22255227,.20882097
2008,.99113733,1.0658942,.95828122,.96399885,.7170347,.66219914,.13450882,.28513721,.06243388,.061554044,.25286704,.027348628,.025167808,-.0011921318,.43615973,2495920.5,.0013323188,.26278359,-.0019333318,-.0016624985,.7170347,.0021335958,.90384191,.97810376,.94097281,.2274373,.21354826
2009,.94534129,1.0678619,.95285988,.95784986,.70485556,.70472258,.13796696,.28773242,.046474699,.056356546,.32104692,.025299884,.021699185,-.0028993981,.42711571,2511474,.0064353673,.2553266,-.0021499996,-.0026249995,.70207417,.003263162,.92051196,.97732681,.94891942,.24742392,.23556149
2010,.9864018,1.0780182,.97451717,.94579166,.69942349,.81335974,.14219967,.29404911,.05542827,.061671264,.34932381,.025085047,.018570151,-.0023470474,.43086582,2529395.3,.0070816479,.25425696,-.000325,-.0018125003,.69355363,.0069334633,.91537195,.97317106,.9442715,.23925301,.23513834
2011,1.0148407,1.1052155,.99999011,.94970936,.6945377,.81144327,.14528075,.29794231,.052746523,.062679902,.34181574,.025535306,.018819725,-.0071675633,.44996887,2571733.5,.0077328533,.25618294,-7.9472862e-10,-.0042625004,.68792188,.013265532,.91620731,.97166669,.943937,.23028667,.23224942
2012,1.027038,1.1116903,1.0138412,.95601213,.69224072,.83205807,.14574878,.29775637,.060823418,.07149592,.42647302,.024578191,.017658312,-.0066152131,.45980594,2596204,.0039447066,.2684581,-.0021416654,-.0043791663,.68583941,.016331702,.92884976,.96903729,.9489435,.2260305,.23596419
2000,.92294085,.95889777,.94539374,.97737741,.552616,.54803377,.15962493,.15875694,-.028884986,-.036553852,-.29530263,.029915024,.023298068,.00071598927,.35284695,682499.88,0,.19110081,-.0012000018,,.552616,.0018916565,.97815061,.98227841,.98021448,.21321908,.20972873
2001,.97514248,.986166,.98902082,.98441309,.58144981,.54210222,.16368771,.16189274,-.024638077,-.038442623,-.3475759,.029770354,.025778065,.0010172722,.37157333,697741.13,0,.19358969,5.6028365e-10,,.58144981,.0018277487,.99210781,.98692334,.98951554,.2244754,.21011113
2002,1,1,1,.99999994,.60978127,.52578783,.16753373,.16509838,-.021216085,-.032587919,-.41558817,.027124831,.026865492,.00066577632,.38572904,729258,0,.19406582,-.00033333481,,.60978127,.0016725429,1,1,1,.22632995,.21416707
2003,1.0301299,1.0228237,1.0182621,1.0247337,.67446476,.50255609,.1746299,.17022949,-.024464011,-.036144171,-.46601462,.024407445,.028823098,.00066577579,.39226741,760177.88,0,.19454916,-.0053749997,-.00073749956,.67446476,.0018209819,1.0086445,1.0104417,1.0095431,.22979115,.21757254
2004,1.0559689,1.0455271,1.0489267,1.0422724,.75287026,.48844022,.18235265,.17538641,-.042172529,-.055433426,-.54778725,.021578921,.030050075,.00071598921,.40987396,796703.44,0,.19354466,-.0023750009,.00020416637,.75287026,.001843806,1.0309861,1.01995,1.0254681,.22820766,.21579711
2005,1.0882015,1.0859046,1.0773593,1.0479187,.86340797,.46972042,.18915091,.1799233,-.057326674,-.080015838,-.60494828,.019472305,.03242027,.00071598968,.43219993,835597.06,0,.19290337,-.0011083341,.00040000078,.86340797,.0018301118,1.0519247,1.0321374,1.042031,.22885738,.21529736
2006,1.1232208,1.1123533,1.1060597,1.05327,1.0018729,.44568256,.19656456,.18523192,-.071424544,-.10064969,-.73876935,.018416295,.03676831,.00061556295,.45722765,877429.44,0,.19434479,2.4239222e-10,-.00017916724,1.0018729,.0019579292,1.0777656,1.0461049,1.0619352,.22565633,.21278165
2007,1.1440891,1.1261853,1.1254634,1.0680121,1.1413394,.4153147,.20438373,.18970218,-.076899707,-.1143534,-.8938641,.018402569,.042197093,.00071599009,.47049418,920523.63,7.4015393e-06,.19803596,.0012749989,.00010833436,1.1413394,.0018848907,1.1057407,1.0535932,1.0796669,.22255227,.20882097
2008,1.1501865,1.1034688,1.1271793,1.0866449,1.2394441,.46205062,.21467172,.1978579,-.066909917,-.11068051,-.91257387,.018397056,.038453568,.00071598956,.42427951,945749.19,.000078408237,.20121096,.0033250016,.0029458348,1.2394441,.0021335958,1.1281687,1.0623997,1.0952842,.2274373,.21354826
2009,1.087851,1.0211595,1.0539831,1.1040602,1.2716062,.58719045,.22443002,.21152475,-.020467594,-.052516211,-1.0205803,.019244548,.030859532,.00086663087,.38162082,962350.5,.00026475551,.19905129,.0028500005,.008458334,1.2877469,.003263162,1.0981488,1.056996,1.0775723,.24742392,.23556149
2010,1.0725602,.99457312,1.0616475,1.0972946,1.2630328,.66130233,.22686163,.22613907,-.023216134,-.048172992,-.95547217,.020909188,.029244395,.005235224,.39355516,974882.38,.0020853048,.1988143,.0051416666,.012304166,1.2923762,.0069334633,1.0877175,1.0621111,1.0749143,.23925301,.23513834
2011,1.0541803,.97374427,1.0565761,1.0947989,1.2272289,.74286807,.21937044,.23430787,-.011072486,-.040086631,-.95186305,.026511502,.031437602,.0070429179,.38130155,992550.38,.015249521,.20258094,.012999999,.0074708327,1.284403,.013265532,1.0703126,1.0663157,1.0683141,.23028667,.23224942
2012,1.0303167,.92998338,1.0456941,1.079614,1.1801817,.88578331,.2018588,.23577726,.0076747937,-.011533718,-.94209719,.031230852,.029555481,.015227754,.38249508,998723.94,.022594761,.2119036,.018725,.011445833,1.2459904,.016331702,1.019811,1.0662625,1.0430367,.2260305,.23596419
2000,1.0066597,1.0368527,.99087602,.9734019,.37502667,.44084683,.22351435,.21487898,.092003956,.078281797,-1.4878491,.028160125,.02097458,.00046492065,.5572781,131320.44,0,.28684998,.010941665,,.37502667,.0018916565,1.0049021,.99912274,1.0020125,.21321908,.20972873
2001,1.0003183,1.0003152,.98482931,.99173838,.38885701,.4247345,.22259021,.21307874,.093713403,.083565727,-.82215577,.026514666,.020780768,.00061556243,.53092533,139243.69,0,.28208214,.0098583335,,.38885701,.0018277487,1.0119388,1.0023435,1.0071411,.2244754,.21011113
2002,1,1,1,1,.40219438,.41467914,.22499104,.21471724,.092338108,.084575973,-.36786962,.020961251,.018060593,.0007662038,.53157765,143646,0,.27955043,.0084333317,,.40219438,.0016725429,1,1,1,.22632995,.21416707
2003,.98578358,.99438488,1.012966,1.0178629,.4319149,.43878686,.22841994,.22705974,.06724254,.047598802,-.26071301,.018654775,.016638625,.00071598956,.52045059,147629.77,0,.27042949,1.2715656e-10,.000070833776,.4319149,.0018209819,.98165017,.99290794,.98727906,.22979115,.21757254
2004,.99789476,.99185199,1.0166532,1.0348898,.4661082,.44294006,.23379171,.24938753,.065090634,.061859697,-.099778987,.017583385,.017117439,.00076620292,.52379221,152587.23,0,.2661787,-9.5566111e-10,-.00025416698,.4661082,.001843806,.97735965,.9738881,.97562385,.22820766,.21579711
2005,.99624807,1.003297,1.0200635,1.0531634,.50858748,.41546142,.23691306,.26218551,.040772833,.033394106,-.15235864,.016769828,.019278457,.00051513483,.5283888,158021.89,0,.26480651,-6.6558520e-10,-.000016665879,.50858748,.0018301118,.9847188,.96059895,.97265887,.22885738,.21529736
2006,1.0116172,1.0176935,1.0407944,1.0588287,.55444086,.40092421,.23837492,.26312011,.047753774,.042053837,-.1396119,.015714502,.020349963,.00061556295,.53892499,163861.39,0,.27299422,.00017500024,.00059583277,.55444086,.0019579292,.98907053,.95216346,.970617,.22565633,.21278165
2007,1.0602202,1.033017,1.0624673,1.0934327,.60156453,.3727544,.24019188,.26019979,.054316904,.045208078,-.29589242,.015582284,.02325796,.00061556266,.55902845,169615.7,0,.27972558,-1.1265278e-09,.00083333434,.60156453,.0018848907,.97726828,.94714856,.96220839,.22255227,.20882097
2008,1.0774257,1.0447477,1.1028589,1.1020683,.6463502,.36567017,.24691924,.26840526,.040428855,.028173113,-.028910082,.015691061,.025235677,.00036449352,.57702947,172327.42,0,.28629959,-.0027999985,.000045834819,.6463502,.0021335958,.99879569,.95310378,.97594976,.2274373,.21354826
2009,.98489588,1.0090243,1.065714,1.124025,.67987084,.42865074,.25659212,.28296193,.016077904,.017421063,.066243477,.01374595,.019497119,-.00028828462,.52599263,174960.63,0,.27647722,-.00067499955,-.0035249996,.67948288,.003263162,1.0377587,.96612972,1.0019442,.24742392,.23556149
2010,1.006721,1.0000722,1.1049144,1.1255152,.70780677,.48990932,.26507965,.29406548,.013411757,.015259323,.21538796,.013907445,.018134493,-.00099127693,.53340602,177530.81,0,.27078938,.0010166666,-.0017958336,.70451546,.0069334633,1.0299286,.96739441,.99866152,.23925301,.23513834
2011,1.0416085,1.006652,1.1523063,1.1205904,.7295047,.51257592,.2705259,.29864588,-.0074968827,-.015628627,.205016,.014811588,.019116966,-.0051590153,.5638451,181141.95,0,.26521957,-.0029583341,-.0035125006,.7291528,.013265532,1.0482888,.9737286,1.0110087,.23028667,.23224942
2012,1.0505825,1.005514,1.1756928,1.1379352,.75521404,.56280136,.27553907,.30074182,-.008970337,-.017455054,.19301502,.015152449,.018505394,-.004707092,.57143337,183270.7,0,.27142614,-.0056083319,-.003320833,.75805604,.016331702,1.0823101,.98061842,1.0314642,.2260305,.23596419
2000,.98057187,.98565888,.97792196,.99655926,.4720861,.56288892,.2088203,.26110262,.0097606732,.012058227,-.07448338,.028235855,.017425422,.000012997237,.49190524,1468126.3,0,.19463512,.0095833316,,.4720861,.0018916565,.99068534,1.0083915,.99953842,.21321908,.20972873
2001,1.0019107,.99664277,1.0038131,.99948102,.48109257,.570494,.21025747,.26420444,.011388081,.017218452,-.019637557,.030241823,.019109258,.00011342532,.50103873,1492701,0,.19469519,.010166667,,.48109257,.0018277487,.99531788,1.0029129,.99911535,.2244754,.21011113
2002,1,1,1,.99999994,.48502111,.59035432,.21253364,.26727706,.015255414,.0099512124,.030166678,.029528346,.018399514,.00016363918,.49587938,1542927.6,0,.19361816,.010141665,,.48502111,.0016725429,1,1,1,.22632995,.21416707
2003,.98796403,1.0149041,.99639904,.99731237,.49239466,.6242668,.21505028,.27194402,.0088412045,.0043633613,-.041161064,.027866529,.016899345,.00066577579,.48716903,1607247.1,0,.19048479,.0042833337,.00087083376,.49239466,.0018209819,.99993122,1.0012804,1.0006058,.22979115,.21757254
2004,.99301195,1.0119153,.9981215,1.0050622,.50017494,.64594406,.21649879,.27537933,.0040150629,.0053754095,-.046636868,.027489085,.016978275,.00071598921,.4929662,1667221.8,0,.18764517,.0036416657,.00067916635,.50017494,.001843806,1.0000396,1.0037266,1.001883,.22820766,.21579711
2005,.9911738,1.01168,1.0018811,1.0131389,.51705706,.6607765,.21667042,.27711377,-.0062763016,-.0048040044,.011162805,.026777234,.017317271,.0008164171,.5015682,1733345.6,0,.18612951,.0032499994,.00080833409,.51705706,.0018301118,1.0068442,1.001127,1.0039856,.22885738,.21529736
